company_confidence,opd_device,fda_device,opd_company,fda_company,dataset_type,stop_words_used,tfidf_score,fuzzy_token_set_score,levenshtein_score,jaro_winkler_score,opd_metadata_2017,opd_metadata_2018,opd_metadata_2019,opd_metadata_2020,opd_metadata_2021,opd_metadata_2022,opd_metadata_2023,opd_metadata_total,fda_metadata_dateoffinaldecision,fda_metadata_panellead,fda_metadata_primaryproductcode,id,match_human
High,ai-rad companion prostate mr,AI-Rad Companion (Pulmonary),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,34.45999908,75,77,91.40000153,0,0,0,0,7337.271973,18.26202583,0,7355.533691,7/26/2019,Radiology,JAK,76,
High,ai-rad companion brain mr,AI-Rad Companion Brain MR,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,100,100,100,100,0,0,0,0,104233.1016,4249.016602,96.78666687,108578.9063,6/17/2020,Radiology,LLZ,77,
High,ai-rad companion brain mr,AI-Rad Companion Brain MR,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,100,100,100,100,0,0,0,0,0,19521.83398,0,19521.83398,6/17/2020,Radiology,LLZ,78,
High,ai-rad companion prostate mr,AI-Rad Companion Brain MR,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,40.29999924,86,82,93.05999756,0,0,0,0,7337.271973,18.26202583,0,7355.533691,6/17/2020,Radiology,LLZ,79,
High,ai-rad companion (musculoskeletal),AI-Rad Companion Brain MR,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,34.45999908,77,62,85.5,0,0,0,0,0,2452.285889,649.9500122,3102.236084,6/17/2020,Radiology,LLZ,80,
High,ai-rad companion musculoskeletal,AI-Rad Companion Brain MR,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,34.45999908,77,62,85.5,0,0,0,0,123.3842392,0,0,123.3842392,6/17/2020,Radiology,LLZ,81,
High,ai-rad companion (musculoskeletal),AI-Rad Companion Brain MR,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,34.45999908,77,62,85.5,0,0,0,0,0,28736.14063,94850.10156,123586.2422,6/17/2020,Radiology,LLZ,82,
High,ai-rad companion organs rt,AI-Rad Companion Brain MR,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,27.52000046,86,86,94.30000305,0,0,0,0,0,680.9632568,0,680.9632568,6/17/2020,Radiology,LLZ,83,
High,ai-rad companion organs rt,AI-Rad Companion Brain MR,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,27.52000046,86,86,94.30000305,0,0,0,0,0,62469.87109,0,62469.87109,6/17/2020,Radiology,LLZ,84,
High,ai-rad companion (musculoskeletal),AI-Rad Companion Engine,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,43.15999985,81,68,87.98000336,0,0,0,0,0,28736.14063,94850.10156,123586.2422,7/10/2020,Radiology,LLZ,85,
High,ai-rad companion (musculoskeletal),AI-Rad Companion Engine,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,43.15999985,81,68,87.98000336,0,0,0,0,0,2452.285889,649.9500122,3102.236084,7/10/2020,Radiology,LLZ,86,
High,ai-rad companion musculoskeletal,AI-Rad Companion Engine,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,43.15999985,81,68,87.98000336,0,0,0,0,123.3842392,0,0,123.3842392,7/10/2020,Radiology,LLZ,87,
High,ai-rad companion brain mr,AI-Rad Companion Engine,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,34.45999908,81,78,90.25,0,0,0,0,0,19521.83398,0,19521.83398,7/10/2020,Radiology,LLZ,88,
High,ai-rad companion organs rt,AI-Rad Companion Engine,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,34.45999908,81,77,89.65000153,0,0,0,0,0,62469.87109,0,62469.87109,7/10/2020,Radiology,LLZ,89,
High,ai-rad companion brain mr,AI-Rad Companion Engine,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,34.45999908,81,78,90.25,0,0,0,0,104233.1016,4249.016602,96.78666687,108578.9063,7/10/2020,Radiology,LLZ,90,
High,ai-rad companion prostate mr,AI-Rad Companion Engine,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,34.45999908,81,69,88.05000305,0,0,0,0,7337.271973,18.26202583,0,7355.533691,7/10/2020,Radiology,LLZ,91,
High,ai-rad companion organs rt,AI-Rad Companion Engine,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,34.45999908,81,77,89.65000153,0,0,0,0,0,680.9632568,0,680.9632568,7/10/2020,Radiology,LLZ,92,
High,ai-rad companion organs rt,AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,100,100,100,100,0,0,0,0,0,62469.87109,0,62469.87109,11/6/2020,Radiology,QKB,93,
High,ai-rad companion organs rt,AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc",General Payments,none,100,100,100,100,0,0,0,0,0,680.9632568,0,680.9632568,10/14/2022,Radiology,QKB,94,
High,ai-rad companion organs rt,AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc",Research Payments,none,100,100,100,100,0,0,0,0,0,62469.87109,0,62469.87109,10/14/2022,Radiology,QKB,95,
High,ai-rad companion organs rt,AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,100,100,100,100,0,0,0,0,0,680.9632568,0,680.9632568,11/6/2020,Radiology,QKB,96,
High,ai-rad companion (musculoskeletal),AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc",General Payments,none,34.45999908,75,68,86.90000153,0,0,0,0,0,2452.285889,649.9500122,3102.236084,10/14/2022,Radiology,QKB,97,
High,ai-rad companion (musculoskeletal),AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,34.45999908,75,68,86.90000153,0,0,0,0,0,2452.285889,649.9500122,3102.236084,11/6/2020,Radiology,QKB,98,
High,ai-rad companion (musculoskeletal),AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,34.45999908,75,68,86.90000153,0,0,0,0,0,28736.14063,94850.10156,123586.2422,11/6/2020,Radiology,QKB,99,
High,ai-rad companion (musculoskeletal),AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc",Research Payments,none,34.45999908,75,68,86.90000153,0,0,0,0,0,28736.14063,94850.10156,123586.2422,10/14/2022,Radiology,QKB,100,
High,ai-rad companion musculoskeletal,AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,34.45999908,75,68,86.90000153,0,0,0,0,123.3842392,0,0,123.3842392,11/6/2020,Radiology,QKB,101,
High,ai-rad companion musculoskeletal,AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc",General Payments,none,34.45999908,75,68,86.90000153,0,0,0,0,123.3842392,0,0,123.3842392,10/14/2022,Radiology,QKB,102,
High,ai-rad companion brain mr,AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,27.52000046,86,86,94.30000305,0,0,0,0,0,19521.83398,0,19521.83398,11/6/2020,Radiology,QKB,103,
High,ai-rad companion brain mr,AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc",General Payments,none,27.52000046,86,86,94.30000305,0,0,0,0,104233.1016,4249.016602,96.78666687,108578.9063,10/14/2022,Radiology,QKB,104,
High,ai-rad companion brain mr,AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,27.52000046,86,86,94.30000305,0,0,0,0,104233.1016,4249.016602,96.78666687,108578.9063,11/6/2020,Radiology,QKB,105,
High,ai-rad companion prostate mr,AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc",General Payments,none,27.52000046,77,77,92.83000183,0,0,0,0,7337.271973,18.26202583,0,7355.533691,10/14/2022,Radiology,QKB,106,
High,ai-rad companion prostate mr,AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,27.52000046,77,77,92.83000183,0,0,0,0,7337.271973,18.26202583,0,7355.533691,11/6/2020,Radiology,QKB,107,
High,ai-rad companion brain mr,AI-Rad Companion Organs RT,"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc",Research Payments,none,27.52000046,86,86,94.30000305,0,0,0,0,0,19521.83398,0,19521.83398,10/14/2022,Radiology,QKB,108,
High,ai-rad companion prostate mr,AI-Rad Companion Prostate MR,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,100,100,100,100,0,0,0,0,7337.271973,18.26202583,0,7355.533691,7/30/2020,Radiology,QIH,109,
High,ai-rad companion brain mr,AI-Rad Companion Prostate MR,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,40.29999924,86,82,93.05999756,0,0,0,0,104233.1016,4249.016602,96.78666687,108578.9063,7/30/2020,Radiology,QIH,110,
High,ai-rad companion brain mr,AI-Rad Companion Prostate MR,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,40.29999924,86,82,93.05999756,0,0,0,0,0,19521.83398,0,19521.83398,7/30/2020,Radiology,QIH,111,
High,ai-rad companion (musculoskeletal),AI-Rad Companion Prostate MR,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,34.45999908,72,69,88.66999817,0,0,0,0,0,28736.14063,94850.10156,123586.2422,7/30/2020,Radiology,QIH,112,
High,ai-rad companion (musculoskeletal),AI-Rad Companion Prostate MR,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,34.45999908,72,69,88.66999817,0,0,0,0,0,2452.285889,649.9500122,3102.236084,7/30/2020,Radiology,QIH,113,
High,ai-rad companion musculoskeletal,AI-Rad Companion Prostate MR,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,34.45999908,72,69,88.66999817,0,0,0,0,123.3842392,0,0,123.3842392,7/30/2020,Radiology,QIH,114,
High,ai-rad companion organs rt,AI-Rad Companion Prostate MR,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,General Payments,none,27.52000046,77,77,92.83000183,0,0,0,0,0,680.9632568,0,680.9632568,7/30/2020,Radiology,QIH,115,
High,ai-rad companion organs rt,AI-Rad Companion Prostate MR,"Siemens Medical Solutions USA, Inc.",Siemens Medical Solutions USA Inc.,Research Payments,none,27.52000046,77,77,92.83000183,0,0,0,0,0,62469.87109,0,62469.87109,7/30/2020,Radiology,QIH,116,
High,arvis,ARVISÂ® Shoulder,"Insight Medical Systems, Inc.","Insight Medical Systems, Inc.",General Payments,none,44.93999863,100,50,86.66999817,0,0,134.0818939,2154.48584,41269.80859,8800.546875,299190.875,351549.7813,4/29/2024,Neurology,OLO,117,
High,accelerate phenotest bc kit,"Accelerate Pheno System, Accelerate PhenoTest BC Kit",Accelerate Diagnostics Inc.,"Accelerate Diagnostics, Inc.",General Payments,system,75.76999664,100,69,86.87999725,0,0,0,0,12887.22949,6790.037598,0,19677.26758,9/15/2020,Microbiology,PRH,118,
High,accelerate phenotest bc kit,"Accelerate Pheno System, Accelerate PhenoTest BC Kit",Accelerate Diagnostics Inc.,"Accelerate Diagnostics, Inc.",Research Payments,system,75.76999664,100,69,86.87999725,0,0,0,0,121144.2578,38135.25391,0,159279.5156,9/15/2020,Microbiology,PRH,119,
High,accelerate pheno,"Accelerate Pheno System, Accelerate PhenoTest BC Kit",Accelerate Diagnostics Inc.,"Accelerate Diagnostics, Inc.",General Payments,system,51.86000061,100,48,86.26999664,71779.60938,95392.96094,63915.92188,3402.863281,0,0,0,234491.3594,9/15/2020,Microbiology,PRH,120,
High,ai-rad companion (musculoskeletal),Al-Rad Companion (Musculoskeletal),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,43.15999985,97,97,93.05999756,0,0,0,0,0,28736.14063,94850.10156,123586.2422,3/16/2020,Radiology,JAK,121,
High,ai-rad companion musculoskeletal,Al-Rad Companion (Musculoskeletal),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,43.15999985,97,97,93.05999756,0,0,0,0,123.3842392,0,0,123.3842392,3/16/2020,Radiology,JAK,122,
High,ai-rad companion (musculoskeletal),Al-Rad Companion (Musculoskeletal),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,43.15999985,97,97,93.05999756,0,0,0,0,0,2452.285889,649.9500122,3102.236084,3/16/2020,Radiology,JAK,123,
High,ai-rad companion brain mr,Al-Rad Companion (Musculoskeletal),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,9.350000381,58,58,63.45999908,0,0,0,0,104233.1016,4249.016602,96.78666687,108578.9063,3/16/2020,Radiology,JAK,124,
High,ai-rad companion organs rt,Al-Rad Companion (Musculoskeletal),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,9.350000381,64,64,66.81999969,0,0,0,0,0,62469.87109,0,62469.87109,3/16/2020,Radiology,JAK,125,
High,ai-rad companion prostate mr,Al-Rad Companion (Musculoskeletal),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,9.350000381,69,66,69.13999939,0,0,0,0,7337.271973,18.26202583,0,7355.533691,3/16/2020,Radiology,JAK,126,
High,ai-rad companion organs rt,Al-Rad Companion (Musculoskeletal),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,9.350000381,64,64,66.81999969,0,0,0,0,0,680.9632568,0,680.9632568,3/16/2020,Radiology,JAK,127,
High,ai-rad companion brain mr,Al-Rad Companion (Musculoskeletal),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,9.350000381,58,58,63.45999908,0,0,0,0,0,19521.83398,0,19521.83398,3/16/2020,Radiology,JAK,128,
High,ai-rad companion (musculoskeletal),Al-Rad Companion (Pulmonary),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,11.22999954,68,68,69.83999634,0,0,0,0,0,2452.285889,649.9500122,3102.236084,12/6/2021,Radiology,JAK,129,
High,ai-rad companion musculoskeletal,Al-Rad Companion (Pulmonary),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,11.22999954,68,68,69.83999634,0,0,0,0,123.3842392,0,0,123.3842392,12/6/2021,Radiology,JAK,130,
High,ai-rad companion (musculoskeletal),Al-Rad Companion (Pulmonary),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,11.22999954,68,68,69.83999634,0,0,0,0,0,28736.14063,94850.10156,123586.2422,12/6/2021,Radiology,JAK,131,
High,ai-rad companion brain mr,Al-Rad Companion (Pulmonary),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,9.350000381,69,69,75.5,0,0,0,0,104233.1016,4249.016602,96.78666687,108578.9063,12/6/2021,Radiology,JAK,132,
High,ai-rad companion organs rt,Al-Rad Companion (Pulmonary),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,9.350000381,72,72,76.12999725,0,0,0,0,0,62469.87109,0,62469.87109,12/6/2021,Radiology,JAK,133,
High,ai-rad companion brain mr,Al-Rad Companion (Pulmonary),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",Research Payments,none,9.350000381,69,69,75.5,0,0,0,0,0,19521.83398,0,19521.83398,12/6/2021,Radiology,JAK,134,
High,ai-rad companion organs rt,Al-Rad Companion (Pulmonary),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,9.350000381,72,72,76.12999725,0,0,0,0,0,680.9632568,0,680.9632568,12/6/2021,Radiology,JAK,135,
High,ai-rad companion prostate mr,Al-Rad Companion (Pulmonary),"Siemens Medical Solutions USA, Inc.","Siemens Medical Solutions USA, Inc.",General Payments,none,9.350000381,69,73,77.22000122,0,0,0,0,7337.271973,18.26202583,0,7355.533691,12/6/2021,Radiology,JAK,136,
High,aplio i-series,"Aplio a550, Aplio a450, and Aplio a, Diagnostic Ultrasound System, Software V6.5",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,system,21.15999985,56,25,56.70999908,0,0,0,0,0,813584.5625,57410.39844,870995,3/22/2022,Radiology,IYN,137,
High,aplio i900,"Aplio a550, Aplio a450, and Aplio a, Diagnostic Ultrasound System, Software V6.5",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,system,21.15999985,67,19,63.63000107,0,0,0,0,16679.50195,13346.6875,9000,39026.19141,3/22/2022,Radiology,IYN,138,
High,aplio i900,"Aplio i900, Aplio i800 and Aplio i700 Software V8.1 Diagnostic Ultrasound System",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,system,44.22999954,100,23,82.55999756,0,0,0,0,16679.50195,13346.6875,9000,39026.19141,1/24/2024,Radiology,IYN,139,
High,aplio i-series,"Aplio i900, Aplio i800 and Aplio i700 Software V8.1 Diagnostic Ultrasound System",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,system,20.20000076,56,24,63.20999908,0,0,0,0,0,813584.5625,57410.39844,870995,1/24/2024,Radiology,IYN,140,
High,aplio i-series,"Aplio i900/i800/i700 Diagnostic Ultrasound System, Software V6.5",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,system,9.869999886,56,30,64.62000275,0,0,0,0,0,813584.5625,57410.39844,870995,1/24/2022,Radiology,IYN,141,
High,aplio i900,"Aplio i900/i800/i700 Diagnostic Ultrasound System, Software V6.5",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,system,9.869999886,67,29,83.33000183,0,0,0,0,16679.50195,13346.6875,9000,39026.19141,1/24/2022,Radiology,IYN,142,
High,aplio i900,"Aplio i900/i800/i700 Diagnostic Ultrasound System, Software V7.0 (TUS-AI900, TUS-AI800, TUS-AI700)",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,system,7.869999886,67,21,82.30000305,0,0,0,0,16679.50195,13346.6875,9000,39026.19141,9/12/2024,Radiology,IYN,143,
High,aplio i-series,"Aplio i900/i800/i700 Diagnostic Ultrasound System, Software V7.0 (TUS-AI900, TUS-AI800, TUS-AI700)",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,system,7.869999886,56,24,63.13999939,0,0,0,0,0,813584.5625,57410.39844,870995,9/12/2024,Radiology,IYN,144,
High,vitrea,"Aquilion ONE (TSX-306A/3) V10.12 with Spectral Imaging System, Vitrea Software Package, VSTP-001A",Canon Medical Systems Corporation,Canon Medical Systems Corporation,Research Payments,system,15.71000004,100,13,57.79999924,0,60671.74609,0,317555.9375,193124.8594,269279.5,0,840632.0625,6/16/2022,Radiology,JAK,145,
